,data,next_cursor,limit,count
54,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
55,"{'condition_id': '0x53ce825c15da3e717559906a2e66823b89b4d402314aea2b1fb21d60b8ee2788', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '52281723055382920618855681333533600254171778687620613180438026468901421830056', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '24418195507144690496614399151634012533368927988598990619059195335918798338248', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
56,"{'condition_id': '0xb7e10f4e27c23797fea410d0ea486ff2c310caec82e88cb65eb0326f0b7ff8c5', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '52644003969251968869441622436463110626097607363533001723463307168427841907869', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '40369820145495574054442647452764356421869475278196849464231784556801413164843', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
57,"{'condition_id': '0xaa968e919537d995b648920cf7062e97ad1fa93448f83acbf66e83a188412aef', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '72143289102632285085208862379827798207830572094763850842218609344007568524853', 'outcome': 'Jazz', 'price': 0, 'winner': False}, {'token_id': '105892397479867331796979629137678439329396081097012341292215299025925387945103', 'outcome': 'Grizzlies', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
58,"{'condition_id': '0x768603866bc5ce73836ccae47d72ee47cdd605d41320d3894ca41412f784d775', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '35557859467763341635362789570856827321272210357501754618844815551576922983291', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '78118529524639173700167934778533202620053845007966912944800512231568696242280', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
59,"{'condition_id': '0x0490fe6653f28e4bb6a9cf4b1c29dc1eb40b079a7482f5f101b5999f64329e67', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '103504657933698074185469401655587402623389713255905669605560633199646477626105', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '6146978614047805500835803626741149590191887321431623361909674679472943261475', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
60,"{'condition_id': '0x4d40e1d7849ae33e49a0fc4a18b45169e4456b684b0d584b4cc582a9fc4b7ac0', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '110809743739971564369615674270177617181939911976045928758113281138063773814652', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '92988772727407908906792387227321406894806842015890973062635792841885949392956', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
61,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
62,"{'condition_id': '0x79b8f85909b60007ae1b688fcea76096f0396b74d46b518394b1d23cc4aace9c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '44625820084319871920084345592053514019425050321031502882375859729394791327594', 'outcome': 'Knicks', 'price': 0.9997, 'winner': False}, {'token_id': '11126014038311753094198952602797682595277768044953965668214218828071676023299', 'outcome': 'Magic', 'price': 0.0003, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
63,"{'condition_id': '0x00b64a6a871db574b5ef8a9702437687ced76de894e086b1d3d5604feeaae586', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '9002767896513307433373760038953934858769604991808707205317638291339294953989', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '40526823457244896112861646472576725802005102379004751361133752242752737276689', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
64,"{'condition_id': '0x0ea37da314e0fd0b6abb8068db294c49ffa81774904e7758e9f2c933d1d29090', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '10748995181593457604578084084863969524423821326200131005262948389275614744679', 'outcome': 'Do Kwon', 'price': 0, 'winner': False}, {'token_id': '61640712385864017864437038967794164168192471114650819064852913187991054367478', 'outcome': 'Sensei Algod', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
65,"{'condition_id': '0x57867706b9da251c0eb72e208bfb77d0b5c457766adcb51b525b1a65b5e9c362', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '68201855214234134581281471754953756625866357572771588242023512777154689185134', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '27429531973611746347769649895617325392528984517456459119652456972061879434785', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
66,"{'condition_id': '0xd2db839bff0e5451bd9e918be44d51e7ff0156925532536f3e72f583bf691365', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '59296159884441737739435180130625919870851703985380506633887946837907970791512', 'outcome': 'Cubs', 'price': 0, 'winner': False}, {'token_id': '77625745672483242997383342333177920047941664700995969033756992324963702714286', 'outcome': 'Giants', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
67,"{'condition_id': '0x4aab2d93da5601dc0cff2d7f946d913469806574996a786c83e2bdb78e78ea3d', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '73850664060258272028027989457962903558432079609666921317027859844097566010027', 'outcome': 'Hornets', 'price': 0, 'winner': False}, {'token_id': '69055924786738480951457670255210188728958277466225329809088316287484826735028', 'outcome': 'Bucks', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
68,"{'condition_id': '0x5aaf16f92e6f9b932cfb2fc5e76b4318b9a8505b4f94fd2b46806767811a6e2c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '14082859048648738381851683424212524622368710741865751113505650631828824229381', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '21693855483776200139488308272939500838971191407074183268522814720610924822733', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
69,"{'condition_id': '0x506796c1fb3bbc85ca33427fcf8df6136896d9c4b7abec36e7b9a9e6b074621e', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '25701001948440085211847746191266626907443286230451819785215356975761105252268', 'outcome': 'Eagles', 'price': 0, 'winner': False}, {'token_id': '12911508177196216615859072208959090855154879917097268360859588445272436482821', 'outcome': 'Chiefs', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
70,"{'condition_id': '0x3753d85f9518471f0af3d0b77e85c574ef2ec8505b85c9940b6b5a364dc1b7c0', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '95196047910037192032083955889922659069395562121440270459358091711536943150180', 'outcome': 'Bulls', 'price': 0, 'winner': False}, {'token_id': '82881101238664680910128798591146823821472448150517213790974848372891076690518', 'outcome': 'Cavaliers', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
71,"{'condition_id': '0x08fbe3be22b176f9fd7a915ccd5b23470d6671747a05a4500346897f2834113e', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '50543573631414368777068097718195199982611650330220913106287841507687662300122', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '96571759762520201953297957414008200233885051464934470471783087076893409728238', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
72,"{'condition_id': '0x5a0ff447289515c213a3e96f4d54397ac7c32795d6fc150934dfd60a447c6ef3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '86834412828331039642937492979383895697721207131384454387465409530496400975580', 'outcome': 'Cavaliers', 'price': 0.9976, 'winner': False}, {'token_id': '18444064004055480579973265038439555214978123126256486755155432587186168166177', 'outcome': 'Pacers', 'price': 0.0024, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
73,"{'condition_id': '0x44baaf9f4fce83be6fc27b1e8fd5f28cd5b948cd1bce4594a40d583f660dd383', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '109294243959697120712790200443603618068603717589182727622687212112242962250623', 'outcome': 'Broncos', 'price': 0, 'winner': False}, {'token_id': '102930129904060390203149968484391065404262182967410220231354040903812362531109', 'outcome': 'Rams', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
74,"{'condition_id': '0x7e2993407cc511025f35b0939ed82e30363e66492cc9164adfb2a2601595e4d3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '25133410881087172940718001885475619856008709600480741631267304443855034740459', 'outcome': 'Cavaliers', 'price': 1, 'winner': True}, {'token_id': '13083473019789975624716027427233122582236220002274045935377760987150373276952', 'outcome': 'Pelicans', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
75,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
76,"{'condition_id': '0x264185ffc9f9521fc80059c789bc258e7b52e6fc53e667a38d993caa969cf9c0', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '102051647939414695636916479284208418294956531538263944335993021134741577780694', 'outcome': 'Chargers', 'price': 1, 'winner': False}, {'token_id': '94799941310845175561965796010574939037112535466128246014726820795951042163841', 'outcome': 'Colts', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
77,"{'condition_id': '0x41190eb9336ae73949c04f4900f9865092e69a57cf9c942a6157abf6ae8d16c6', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '65818619657568813474341868652308942079804919287380422192892211131408793125422', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '7499310772839000939827460818108209122328490677343888452292252718053799772723', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
78,"{'condition_id': '0x852808d01707cfb05a7607de5c013b3032a233121feb9dac7e07f8a525d21324', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '22207013590997407050988861457787052567209556488918536459234680360317702922459', 'outcome': 'Eagles', 'price': 0, 'winner': False}, {'token_id': '45056595837053477572340416023687442308936961576351144655409630509863242460635', 'outcome': 'Cowboys', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
79,"{'condition_id': '0x2f58c48e45f1deae2522eb864cdf4cd7b92b91750c5cf269fb1b3815095371f3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '80450717582987854903663627341076445240410169785553798547958695362234461082194', 'outcome': 'Mavericks', 'price': 0, 'winner': False}, {'token_id': '103772132716334352948967031761248418489960534879306790596562460106303890149216', 'outcome': 'Nuggets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
80,"{'condition_id': '0x02ba76b36ffb6ec21751d270905a642769d1508c102b1275ca3fa46abd3a2710', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '84358536076794190566281282771045821073392632216347910120806230777130420551280', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '72294666140754361869380518337420725455262050422547969407634623121636645463518', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
81,"{'condition_id': '0xded6ca666cd3a200828571f13a98499c744f92d36f7069791ac520f3a9436d92', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '51809482284360564553298883322020771231569888227767691394709253027906421549137', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '4073229123775089440416048314657511062095643596698597906350412940319320470038', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
82,"{'condition_id': '0x2e6d778fdd50c156663f480135e25951ee12806ea431c57147fa5fee560ac984', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '83352528418430739958443625375606313874462991872146808840377835940031376324569', 'outcome': 'Thunder', 'price': 0, 'winner': False}, {'token_id': '68242873552473939603812364368610597464896755505082672889881124268619449950312', 'outcome': 'Warriors', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
83,"{'condition_id': '0x2fc8e11dfde785c51787bd6436692c5d15604d9b056dea63e3a643f8cf2b5f1e', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '19428939696249473293521801154291420538934809100352952349856839588157809981408', 'outcome': 'Hawks', 'price': 1, 'winner': False}, {'token_id': '108226463567850721407878206885203661361517654418077238231529949070670123939584', 'outcome': 'Suns', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
84,"{'condition_id': '0xe8f643087de188c963d04434cfbdf89b867fc0e95823739daad6fbbed4f0f9a0', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '11035104291194787268692898561255766721479577900326511577902987823184631768771', 'outcome': 'Dolphins', 'price': 0.0001, 'winner': False}, {'token_id': '99820846924838884616578335576325765869571861218988590307692063671486634764621', 'outcome': 'Bills', 'price': 0.9999, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
